23077,Amazing Spider-Man (1999) #583,583,20070,96,"Peter Parker finally goes out on a date! Plus, the five page Barack Obama story back-up!", | Chameleon | Harry Osborn | J. Jonah Jameson | Menace | Spider-Man, | colorist:Frank D'Armata | colorist:Antonio Fabela | colorist:Andres Mossa | inker:Mark Farmer | inker:Karl Kesel | letterer:Jared Fletcher | letterer:Todd Klein | letterer:Cory Petit | penciller:Barry Kitson | penciller:Todd Nauck | penciller (cover):John Romita JR. | writer:Mark Waid | writer:Zeb Wells,, | onsaleDate:2009-01-14T00:00:00-0500 | focDate:2008-12-18T00:00:00-0500 | unlimitedDate:2010-01-01T00:00:00-0500 | digitalPurchaseDate:2010-12-01T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2009,3

