23238,Fin Fang Four (2008) #1,1,8402,183,"MARVEL DIGITAL COMICS EXCLUSIVE There was a time when giants walked the Earth! Monstrous creatures! Products of science gone MAD!!! But what happens when some of these terrible titans try to play nice?  Find out as Googam, Elektro, Gorgilla and the purple-pantsed Fin Fang Foom himself do the unthinkable and become functioning members of society. Well, not TOO functional...",,,, | onsaleDate:2008-11-26T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-11-26T00:00:00-0500, | printPrice:0 ,2009,5

