17553,Avengers (1998) #67,67,57713,17,"The Avengers discover part of the Red Zone's horrible secret, but their own government bars the way to the rest! Meanwhile, a new horror strikes the She-Hulk - at the hands of one of the Avengers' own!", | A.I.M. | Avengers | Black Panther | Iron Man | Scarlet Witch | She-Hulk (Jennifer Walters) | Vision, | editor:Tom Brevoort | penciler:Olivier Coipel | penciler:J. G. Jones | letterer:Albert Deschesne | writer:Geoff Johns | inker:Andy Lanning | colorist:Chris Sotomayor,, | onsaleDate:2003-07-02T00:00:00-0400 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2010-02-23T00:00:00-0500 | digitalPurchaseDate:2010-04-13T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2003,5

