29776,Super Hero Squad (2010) #10,10,5139,256,"It's a spooky party down Memory Lane when the SQUADDIES Costume Up as the Classic Marvel Monsters; Werewolf by Night, Tomb of Dracula, The Living Mummy, and more! But their party plans go awry when a mysterious macabre menace shows up! Who could it be...? Aw, you'll get it when I tell you the title of the story. It's ""Whomsoever Knows Fear...! (There! Ya happy?) Oh, plus, there's a Halloween Party at the Baxter Building! C'mon...you're all invited! All Ages ...$2.99", | Super Hero Squad, | penciller:Leonel Castellani | penciller:Marcelo DiChiara | writer:Todd Dezago,, | onsaleDate:2010-10-13T00:00:00-0400 | focDate:2010-10-02T00:00:00-0400 | unlimitedDate:2013-04-08T00:00:00-0400, | printPrice:2.99 ,2010,10

