33310,Spider-Ham 25th Anniversary Special (2010) #1,1,9760,181,"THE TIME FOR NOT WAITING IS OVER - THE ORIGINAL SPIDER-PIG TURNS 25! When J. Jonah Jackal, Mary Crane and Pete's beloved Aunt May are kidnapped on his 25th birthday, Spider-Ham must battle Doctor Octopuss and the Swinester Six! Six-to-one odds? Don't get your tail in a bunch -- when the slop's on, this pig throws down -- and Tom DeFalco & Jacob Chabot (X-BABIES) are there to bring it to you.Then, take a look into the many possible fates of Spider-Ham as the Assistant Watcher answer the questions you never really thought about in MARVEL: WHY NOT? - a six page Spider-Ham Extravaganza by Tom Peyer (AMAZING SPIDER-MAN) and Agnes Garbowska (GIRL COMICS). Finally, in the not too distant future, Swiney-Girl, the daughter of Spider-Ham, returns to face down ""Crayfin's Last Bunt!"" by Tom D. and Adam DeKraker (MARVEL ZOMBIES: EVIL EVOLUTION) One-Shot/All Ages ...$3.99",, | penciller:Jacob Chabot | penciller:Adam Dekraker | penciller:Agnieszka Garbowska | writer:Tom DeFalco | writer:Tom Peyer | artist:Joe Jusko,, | onsaleDate:2010-06-30T00:00:00-0400 | focDate:2010-06-10T00:00:00-0400 | unlimitedDate:2011-02-14T00:00:00-0500, | printPrice:3.99 ,2010,6

