29570,Anita Blake: Circus of the Damned The Ingenue (2010) #3,3,7018,197,"Meet Lawrence ""Larry"" Kirkland, the newest animator in St. Louis. Short, skinny, like an overgrown Howdy Doody puppet. It's his first night on the job and Larry's bitten off than any novice animator can chew. Good thing veteran Anita Blake is on call to pull his fat out of the fire!  ", | Anita Blake, | editor:Charlie Beckerman | penciller (cover):Brett Booth | writer:Laurell K. Hamilton | penciller:Ron Lim,, | onsaleDate:2011-04-27T00:00:00-0400 | focDate:2011-04-12T00:00:00-0400, | printPrice:3.99,2011,4
 
