35543,Thunderstrike (2010) #3,3,10638,161,Thunderstrike #3,, | editor:Tom Brennan | inker:Sal Buscema | writer:Tom DeFalco | penciller (cover):Ron Frenz,, | onsaleDate:2011-02-09T00:00:00-0500 | focDate:2011-01-25T00:00:00-0500 | unlimitedDate:2012-01-05T00:00:00-0500 | digitalPurchaseDate:2011-02-23T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2011,2

