15566,Fantastic Four (1998) #45,45,58346,23,, | Fantastic Four | Human Torch | Invisible Woman | Namorita | Puppet Master, | colorist:Liquid | colorist:Liquid Graphics | editor:Tom Brevoort | editor:Bobbie Chase | editor:Andrew Lis | penciller:Jeff Johnson | writer:Jeph Loeb | writer:Rafael Marin | inker:Jesus Merino | inker:Joe Weems | penciller (cover):Carlos Pacheco | letterer:Richard Starkings | letterer:Saida Temofonte,, | onsaleDate:2001-09-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2013-07-15T00:00:00-0400, | printPrice:0 ,2001,7

