17543,Avengers (1998) #58,58,58438,25,"The world's leaders have disappeared, and only the Avengers can guide Earth out of chaos! But the path leads to an extradimensional realm ruled by an unexpected adversary!", | Avengers | Black Knight (Sir Percy of Scandia) | Black Panther | Captain America | Captain Marvel (Carol Danvers) | Falcon | Hank Pym | Hercules | Iron Man | Nick Fury | Photon | Quicksilver | Scarlet Witch | She-Hulk (Jennifer Walters) | Sub-Mariner | Vision | Wasp, | letterer:Comicraft | letterer:Albert Deschesne | letterer:Richard Starkings | editor:Tom Brevoort | penciler:Kieron Dwyer | writer:Geoff Johns | inker:Rick Remender | colorist:Tom Smith,, | onsaleDate:2002-11-01T00:00:00-0500 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2009-10-09T00:00:00-0400 | digitalPurchaseDate:2009-12-10T00:00:00-0500, | printPrice:0 | digitalPurchasePrice:1.99 ,2002,9

