8473,Deadpool (1997) #2,2,34870,61,"Deadpool's buddy, Weasel, has been kidnapped by the nefarious Taskmaster! But is this a grand trap for our hero or a super-villanous job offer? Only the army of ninjas knows for sure.", | Banshee (Theresa Rourke) | Deadpool | Taskmaster, | letterer:Comicraft | letterer:Ni | letterer:Richard Starkings | colorist:Digital Chameleon | colorist:Christian Lichtner | editor:Bob Harras | editor:Matt Idelson | editor:Paul Tutrone | writer:Joe Kelly | inker:Norman Lee | inker:Nathan Massengill | penciller:Ed McGuinness,, | onsaleDate:1997-02-10T00:00:00-0500 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2009-09-02T00:00:00-0400 | digitalPurchaseDate:2010-12-07T00:00:00-0500, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,9

