20630,1602 (2003) #1,1,152528,1,The start of a whole new Marvel Universe begins here! It's the Marvel Universe in the year 1602.,,,, | onsaleDate:2003-08-13T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-09-09T00:00:00-0400 | digitalPurchaseDate:2010-11-02T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2003,8

