15620,Daredevil (1998) #2,2,39741,59,, | Black Widow | Daredevil | Foggy Nelson | Hulk | Karen Page | Spider-Man, | letterer:Liz Agraphiotis | letterer:Richard Starkings | editor:Nanci Dakesian | colorist:Laura Martin | colorist:Drew Struzan | colorist:Avalon Studio | colorist:Drew Avalon Studio | colorist:Laura Avalon Studio | inker:Jimmy Palmiotti | penciller (cover):Joe Quesada | writer:Kevin Smith | writer:Kevin West,, | onsaleDate:1998-12-10T00:00:00-0500 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2008-09-02T00:00:00-0400 | digitalPurchaseDate:2011-07-27T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2005,8

