23088,New Avengers (2004) #49,49,4250,244,"These solicits are classified until the release of Secret Invasion #8.,2009,3
<br>Pick up the free Marvel Previews: Dark Reign Edition in-stores the same day as Secret Invasion #8.
<br>Rated A  ...$2.99",, | inker:Matt Banning | colorist:Jason Keith | penciller:Billy Tan, | Dark Reign, | onsaleDate:2009-01-28T00:00:00-0500 | focDate:2009-01-08T00:00:00-0500 | unlimitedDate:2010-01-01T00:00:00-0500 | digitalPurchaseDate:2012-01-17T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99
 
