16043,Captain America: What Price Glory (2003) #3,3,33661,46,,,,, | onsaleDate:2003-07-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-28T00:00:00-0500, | printPrice:0 ,2003,3

