23968,Avengers: The Initiative (2007) #23,23,45142,37,"INITIATIVE DISSASEMBLED PART 3 From the moment it was formed, the Initiative has had more than its share of dark secrets. Now, they've all come out. On top of everything else, can the Initiative survive this?  ", | Bengal | Constrictor | Gauntlet (Joseph Green) | Justice | Komodo (Melati Kusuma) | Rage | Slapstick | Taskmaster | Thor Girl | Tigra (Greer Nelson) | Trauma | Typhoid Mary, | letterer:Joe Caramagna | colorist:Edgar Delgado | writer:Christos Gage | penciller:Humberto Ramos | editor:Jeanine Schaefer, | Dark Reign, | onsaleDate:2009-04-22T00:00:00-0400 | focDate:2009-04-02T00:00:00-0400 | unlimitedDate:2010-11-04T00:00:00-0400 | digitalPurchaseDate:2011-09-20T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99,2009,4
 
