23993,Amazing Spider-Man Family (2008) #5,5,8050,214,"Never send a man to do a girl's job! That's right, Spider- Fans, Mayday Parker, the spectacular SPIDER-GIRL joins the Family this month and she's here to stay to answer one crucial question: Who is GWEN REILLY? Elsewhere, take another trip to the neighborhood battlefield of Forest Hills, Queens, with Aunt May - THE AMAZING  SPIDER MA'AM! And back in our universe, Spidey teams up with brand new foe SCREWBALL in a race against the clock to rescue a young child, and in the Private Life Of Peter Parker, new pal Carlie Cooper shows Pete how a real cop solves crimes -- it's Ladies' month here in the family, so stop on by! 64 pages of ALL-NEW STORIES! All-New/Rated A ...$4.99", | Carlie Cooper | May Parker | Screwball | Spider-Girl (May Parker) | Spider-Man, | inker:Sal Buscema | inker:Rob Campanella | writer:Tom DeFalco | writer:Tony Lee | writer:Marc Sumerak | colorist:Antonio Fabela | colorist:Impacto - Bruno Hang | colorist:Javier Mena | colorist:Andres Mossa | letterer:Jared Fletcher | letterer:Dave Sharpe | penciller:Ron Frenz | penciller:Mike McKone | penciller:Shawn Moll | penciller:Todd Nauck | penciller:Mark Robinson | other:Walden Wong,, | onsaleDate:2009-04-29T00:00:00-0400 | focDate:2009-04-09T00:00:00-0400 | unlimitedDate:2011-03-07T00:00:00-0500, | printPrice:4.99 ,2009,4

