22935,Avengers/Invaders (2008) #7,7,52186,38,"Marvel's biggest self-contained story of the year continues!  Featuring Earth's Mightiest Heroes and spanning the <br>generations from 2008 to the war-torn days of World War II! Surrounded by a trio of enemies they thought long-vanquished, The Avengers are victims of one of the most powerful pieces of technology in the Marvel Universe. Meanwhile, the <br>Invaders find themselves trapped in an alternate reality that promises to destroy its most powerful member as the <br>countdown to Armageddon begins. <br>Rated T  ...$2.99 <br>", | Ares | Captain America | Captain Marvel (Carol Danvers) | Doctor Strange | Human Torch | Iron Man | Spider-Woman (Jessica Drew) | Sub-Mariner | Toro (Thomas Raymond) | Wasp | Wonder Man, | other:Dynamic Forces | colorist:Dynamite - InLight | colorist:Alex Ross | letterer:Todd Klein | writer:Jim Krueger | penciller:Steve Sadowski,, | onsaleDate:2008-12-31T00:00:00-0500 | focDate:2008-12-11T00:00:00-0500 | unlimitedDate:2009-11-10T00:00:00-0500, | printPrice:2.99 ,2008,12

