31186,Electric Ant (2010) #1,1,8869,168,"FROM THE MIND OF LEGENDARY SCI-FI AUTHOR PHILIP K. DICK! Garson Poole had a pretty great life: good job, nice apartment, a sexy, flirtatious assistant. And then he wakes up in a hospital room...the doctors inform him that he's been in a car accident...and they can't treat him. Because he's a robot. Specifically, Garson is an Electric Ant, a human-like robot created and programmed to serve a specific function. But what is Garson's function? How will his friends and co-workers treat him, knowing that he's a machine, and not a person? And how much of his world is real, and how much of it is part of his programming? Written by Kabuki scribe David Mack and illustrated by Pascal Alixe (ETERNALS ANNUAL). Mature ...$3.99 © and TM 2010 Laura Leslie, Isa Dick Hackett and Christopher Dick",, | penciller:David Mack | penciller:Paul Pope,, | onsaleDate:2010-04-07T00:00:00-0400 | focDate:2010-03-11T00:00:00-0500, | printPrice:3.99 ,2010,4

