1937,Ultimates 2 (2004) #6,6,102008,4,"GODS AND MONSTERS PART 6 The strangest super-team of all makes its Ultimate appearance! With his membership in The Ultimates terminated, Hank Pym makes a bid to become a Defender!", | Ultimates, | letterer:Chris Eliopoulos | penciller (cover):Bryan Hitch | colorist:Laura Martin | writer:Mark Millar | inker:Paul Neary,, | onsaleDate:2005-05-25T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-04-01T00:00:00-0400 | digitalPurchaseDate:2010-12-01T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2005,5

