37037,Superior (2010) #2,2,34688,42,"Who is'what is'SUPERIOR? And what the hell is he doing breaking into Jonah's room in the middle of the night? Superior's just a guy from comics and movies, anyway, so what did this tights-wearing maniac done to Ollie, Jonah's wheelchair-bound best friend? But as Superior shows off his powers, Jonah learns that things aren't all they seem. MARK MILLAR (KICK-ASS, NEMESIS, OLD MAN LOGAN) and his ULTIMATE AVENGERS 2 collaborator LEINIL FRANCIS YU (SECRET INVASION, NEW AVENGERS, ULTIMATE WOLVERINE VS. HULK) continue to bring us a new age of superhero comics!  Mature '$2.99",, | writer:Mark Millar | penciler:Leinil Francis Yu,, | onsaleDate:2010-11-17T00:00:00-0500 | focDate:2010-10-22T00:00:00-0400, | printPrice:2.99 ,2010,11

