11912,Universe X (2000) #8,8,47398,18,,, | penciller:Doug Braithwaite | letterer:Todd Klein | writer:Jim Krueger | colorist:Laura Martin | editor:Mike Marts | editor:Mike Raicht | inker:Bill Reinhold | penciller (cover):Alex Ross,, | onsaleDate:2001-05-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2011-08-02T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,3

