36404,Carnage (2010) #1,1,47452,25,"Carnage is back, with the Amazing Spider-Man and the Invincible Iron Man first on his hit list. But just why and how has Carnage returned, and how many of Marvel's heroes will it take to stop him?  ", | Carnage | Iron Man,,, | onsaleDate:2010-10-20T00:00:00-0400 | focDate:2010-09-30T00:00:00-0400 | unlimitedDate:2011-10-17T00:00:00-0400 | digitalPurchaseDate:2011-12-21T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99,2010,10
 
