24267,War of Kings: Ascension (2009) #2,2,25993,77,"Who are the Raptors? What have they done to Darkhawk? What is their connection to the Shi'Ar and the larger Marvel cosmos? The acclaimed creative team behind NOVA unveils more secrets and revelations about characters that will play key roles in WAR OF KINGS!,2009,5
<br>Rated T+ ...$3.99
<br>",, | colorist:Guru-eFX | colorist:Brandon Peterson | writer:Dan Abnett | writer:Andy Lanning | penciller:Wellington Alves | other:Chris Eliopoulos | inker:Scott Hanna | inker:Nelson Pereira | letterer:Cory Petit, | War of Kings, | onsaleDate:2009-05-13T00:00:00-0400 | focDate:2009-04-23T00:00:00-0400 | unlimitedDate:2010-10-15T00:00:00-0400 | digitalPurchaseDate:2012-06-19T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99
 
