15925,Incredible Hulk (1999) #108,108,104999,11,"By hook and by crook, teen genius Amadeus Cho has done the impossible -- assembling a team of heroes crazy enough to side with the Hulk upon his return to Earth. But what happens when these Renegades finally come face-to-face with the Hulk's alien Warbound allies -- while civilians struggle to survive in the shattered streets of Manhattan? Amadeus Cho may just learn the difference between playing a hero -- and being one. ", | Archangel | Hercules | Hulk | Namora | Scorpion (Carmilla Black), | letterer:Joe Caramagna | penciller (cover):Gary Frank | inker:Jeffrey Huet | penciller:Carlo Pagualyan | writer:Greg Pak | colorist:Chris Sotomayor, | World War Hulk, | onsaleDate:2007-07-25T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-06-06T00:00:00-0400 | digitalPurchaseDate:2010-04-01T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2007,7

