27307,X-Men Forever (2009) #3,3,28632,71,"The mansion is still reeling from the events of the previous issue; having just scraped through the Fabian Cortez mission by the skin of their teeth, they were completely unprepared for a psychic blast from Jean, which rendered them all unconscious, and even less prepared for the subsequent surprise visit from one of their greatest nemeses, SABRETOOTH! But as the dust from the battle between the X-Men and this invader-culminating in a brutal battle between Sabes and a particularly vicious Storm-all may not be as it appears... Plus, what secret is Kitty hiding up her sleeve? Don't miss comics legend and New York Times Bestselling Author CHRIS CLAREMONT's thrilling return to the X-MEN! Rated A ...$3.99", | X-Men, | colorist:William Baumann | colorist:Wil Quintana | writer:Chris Claremont | penciller:Tom Grummett | inker:Cory Hamscher | letterer:Tom Orzechowski,, | onsaleDate:2009-07-08T00:00:00-0400 | focDate:2009-06-18T00:00:00-0400 | unlimitedDate:2010-04-28T00:00:00-0400 | digitalPurchaseDate:2012-06-12T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2009,7

