15035,X-Treme X-Men (2001) #31,31,64588,18,, | Archangel | Beast | Bishop | Cannonball | Cyclops | Emma Frost | Empath | Gambit | Iceman | Magneto | Rogue | Sabretooth | Sunspot | Wolverine | X-Men, | writer:Chris Claremont | letterer:Randy Gentile | colorist:Liquid Graphics | inker:Scott Hanna | penciller:Igor Kordey | penciller (cover):Salvador Larroca | editor:Mike Marts | editor:Annie Thornton,, | onsaleDate:2003-11-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500, | printPrice:0 ,2003,9

