29606,Fantastic Four (1998) #586,586,4721,209,"THREE PART 4 As the army of the Anti-priest begins an invasion of the Baxter Building, and the Invisible Woman is caught in between the warring factions of New and Old Atlantis, Reed Richards must decide the fate of the Earth!", | Fantastic Four | Galactus | Mr. Fantastic, | penciller:Alan Davis | penciller:Steve Epting | writer:Jonathan Hickman,, | onsaleDate:2010-12-22T00:00:00-0500 | focDate:2010-12-11T00:00:00-0500 | unlimitedDate:2012-10-05T00:00:00-0400 | digitalPurchaseDate:2011-11-08T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2011,1

