15713,Ultimate X-Men (2000) #22,22,98382,8,"HELLFIRE AND BRIMSTONE PART 2 The Brotherhood of Mutants begins a nuclear disarmament campaign in the Middle East. Back in America, tempers flare as Cyclops' and Wolverine's rivalry comes to a head!", | Beast (Ultimate) | Blob (Ultimate) | Colossus (Ultimate) | Cyclops (Ultimate) | Jean Grey (Ultimate) | Quicksilver (Ultimate) | Scarlet Witch (Ultimate) | Storm (Ultimate) | X-Men (Ultimate), | editor:C. B. Cebulski | editor:Ralph Macchio | editor:Brian Smith | letterer:Chris Eliopoulos | penciller (cover):Adam Kubert | inker:Danny K. Miki | writer:Mark Millar | colorist:Dave Stewart,, | onsaleDate:2002-11-10T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-03-04T00:00:00-0500 | digitalPurchaseDate:2010-09-21T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2002,9

