15631,Daredevil (1998) #3,3,37567,60,, | Daredevil | Foggy Nelson | Karen Page, | colorist:Tw | colorist:Laura Martin | colorist:Drew Struzan | colorist:Avalon Studio | letterer:Liz Agraphiotis | letterer:Richard Starkings | editor:Nanci Dakesian | inker:Jimmy Palmiotti | penciller (cover):Joe Quesada | writer:Kevin Smith | writer:Kevin West,, | onsaleDate:1999-01-10T00:00:00-0500 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2009-06-01T00:00:00-0400 | digitalPurchaseDate:2011-07-26T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2005,9

