24171,Cable (2008) #14,14,47196,26,"MESSIAH WAR PART 4 As X-Force struggles to escape from a deadly trap, Cable must find the mutant messiah before it is too late! ", | Apocalypse | Archangel | Bishop | Cable | Deadpool | Domino | Elixir | Hope Summers | Stryfe | Vanisher (Telford Porter) | Warpath | Wolverine | X-23, | editor:Axel Alonso | penciller (cover):Kaare Andrews | letterer:Joe Caramagna | colorist:Ariel Olivetti | writer:Duane Swierczynski, | Messiah War, | onsaleDate:2009-05-06T00:00:00-0400 | focDate:2009-04-16T00:00:00-0400 | unlimitedDate:2011-01-24T17:17:20-0500 | digitalPurchaseDate:2010-10-12T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2009,5

