26316,Son of Hulk (2008) #13,13,29176,69,"After the cataclysmic events of the last few issues, the Son of Hulk is abandoned, wandering aimless and alone.  Can he find his way in the savage, hopeless universe that promises only his destruction?  And have any of his allies survived to stand by his side. Join us as new writer Paul Jenkins (WOLVERINE: ORIGIN, INCREDIBLE HULK) takes the reigns for this surprising new storyline! Parental Advisory ...$2.99",, | colorist:Jean-Francois Beaulieu | colorist:Dave Palumbo | inker:Vicente Cifuentes | penciller:Andres Guinaldo Isabel | writer:Paul Jenkins | other:Greg Pak | letterer:Dave Sharpe,, | onsaleDate:2009-07-29T00:00:00-0400 | focDate:2009-07-09T00:00:00-0400 | unlimitedDate:2010-01-25T00:00:00-0500 | digitalPurchaseDate:2012-06-05T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2009,7

