14148,Wolverine (1988) #3,3,53640,25,"Wolverine's not himself - in fact, he's possessed by the Muramasa Sword! The beast within the blade has targeted Jessica Drew, a.k.a. Spider-Woman, for sacrifice; only her best friend and a longtime enemy can save her!", | Iron Man | Wolverine, | penciller (cover):John Buscema | writer:Chris Claremont | editor:Bob Harras | penciller:Kevin Nowlan | colorist:Glynis Oliver | letterer:Tom Orzechowski | inker:Al Williamson,, | onsaleDate:1989-01-01T00:00:00-0500 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2014-12-09T00:00:00-0500, | printPrice:0 | digitalPurchasePrice:1.99 ,2003,8

