25994,"Models, Inc. (2009) #4",4,7011,215,"The cover girls go undercover in an attempt to unearth the true killer and clear Millie of all murder charges, but between fires, fists and firearms, the hidden killer is doing their very best to set the stage for five very fashionable funerals, and the runway runaways are in a fight for their very lives! Rated T  ...$3.99",, | colorist:Scott Clark | colorist:Val Staples | inker:Gary Martin | letterer:Dave Sharpe | writer:Paul Tobin | penciller:Vincent Villagrasa,, | onsaleDate:2009-11-25T00:00:00-0500 | focDate:2009-11-05T00:00:00-0500 | unlimitedDate:2011-08-18T00:00:00-0400, | printPrice:3.99 ,2009,11

