35250,New Avengers (2010) #19,19,52915,25,"Get ready for some old-school Avengers blockbuster action! It's the New Avengers versus the new Dark Avengers! And wait until you find out who are behind the masks!  ", | Avengers | Spider-Man, | other:Brian Michael Bendis | other:Stuart Immonen | artist:Mike Deodato | letterer:Chris Eliopoulos | inker:Wade von Grawbadger | colorist:Laura Martin,, | onsaleDate:2011-12-14T00:00:00-0500 | focDate:2011-11-21T00:00:00-0500 | unlimitedDate:2012-08-16T00:00:00-0400 | digitalPurchaseDate:2012-03-07T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99,2011,12
 
