6152,Captain America (2004) #26,26,126408,4,"After the shocking death of Captain America last issue, chaos ensues.  Who killed Steve Rogers and who will carry on his legacy?", | Falcon | Human Robot | Iron Fist (Danny Rand) | Iron Man | Jessica Jones | Red Skull | Rick Jones | Sharon Carter | Sin | Spider-Man | Spider-Woman (Charlotte Witter) | Thing | Winter Soldier, | writer:Ed Brubaker | colorist:Frank D'Armata | letterer:Chris Eliopoulos | penciller:Steve Epting,, | onsaleDate:2007-05-23T00:00:00-0400 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2008-04-08T00:00:00-0400 | digitalPurchaseDate:2010-04-01T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2007,5

