619,Marvel Age Fantastic Four (2004) #2,2,21064,105,"The Fantastic Four have gone mad, leaving nothing but destruction and mayhem in their wake; the only ones who can stop them are...the Fantastic Four? Discover the devious plan of the Skrulls from outer space in this modern retelling of Stan Lee and Jack Kirby's classic!", | Fantastic Four, | penciller:Gurihiru | writer:Sean McKeever | penciller (cover):Makoto Nakatsuka | colorist:Chris Sotomayor,, | onsaleDate:2004-05-05T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500, | printPrice:2.25 ,2004,5

