23961,Hulk (2008) #11,11,82719,7,"Green Hulk, Doctor Strange, Namor, and Silver Surfer vs. Red Hulk, Tiger Shark, Baron Mordo, and Terrax! This is the Defenders/Offenders War!", | Hulk, | letterer:Comicraft | letterer:Chris Giarrusso | colorist:Guru-eFX | writer:Audrey Loeb | writer:Jeph Loeb | penciller:Ed McGuinness | inker:Dexter Vines,, | onsaleDate:2009-04-22T00:00:00-0400 | focDate:2009-04-02T00:00:00-0400 | unlimitedDate:2010-02-04T00:00:00-0500 | digitalPurchaseDate:2010-08-31T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2009,4

