14133,Wolverine (1988) #187,187,61402,9,, | Iron Man | Wolverine, | editor:Axel Alonso | editor:John Miesegaes | editor:Warren Simons | letterer:Jimmy Betancourt | letterer:Richard Starkings | penciller:John McCrea | penciller (cover):Esad Ribic | colorist:Avalon Studio | writer:Daniel Way,, | onsaleDate:2003-05-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2010-09-01T00:00:00-0400, | printPrice:0 ,2003,3

