2162,Young Avengers (2005) #6,6,1188,287,The final showdown between Kang the Conqueror and the Young Avengers!, | Hawkeye (Kate Bishop) | Hulkling | Patriot | Stature | Wiccan | Young Avengers, | penciller (cover):Jim Cheung | inker:John Dell | writer:Allan Heinberg | letterer:Cory Petit | colorist:Justin Ponsor,, | onsaleDate:2005-07-20T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-04-28T00:00:00-0400 | digitalPurchaseDate:2010-10-27T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2005,9

