21948,Marvel Adventures Spider-Man (2005) #43,43,5504,237,"When Peter Parker's biology class goes on a field trip to a popular aquatic theme park, Pete can't wait for a day full of water, whales and walruses. But our hero never expected to find himself face-to-fin with an Atlantean villain determined to release the park's animal inhabitants back to the freedom of the ocean! Looks like Spidey is in DEEP trouble!,2008,9
<br>All Ages ...$2.99 
<br>", | Spider-Man, | colorist:Guru-eFX | colorist:Chris Sotomayor | inker:Rob Campanella | inker:Terry Pallot | penciller:Carlos Ferreira | penciller:Patrick Scherberger | letterer:Dave Sharpe | writer:Marc Sumerak,, | onsaleDate:2008-09-10T00:00:00-0400 | focDate:2008-08-21T00:00:00-0400 | unlimitedDate:2009-07-13T00:00:00-0400, | printPrice:2.99
 
