4102,Sensational Spider-Man (2006) #25,25,51992,30,"The monsters are crawling out of the woodwork now! While guest-star Reed Richards examines young Billy Connors to find out what's affecting Spider-Man's animal foes, the Man-Wolf closes in on an unsuspecting Mary Jane and a rabid Vermin enters the fray. It's a showdown in the catacombs beneath the Natural History Museum involving Spidey, Black Cat, the Lizard, and others! ", | Spider-Man, | writer:Roberto Aguirre-Sacasa | inker:Scott Hanna | penciller (cover):Angel Medina | letterer:Cory Petit,, | onsaleDate:2006-04-19T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-09-17T00:00:00-0400 | digitalPurchaseDate:2010-04-20T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2006,4

