33815,Halo: Fall of Reach - Boot Camp (2010) #1,1,10715,181,"THIS IS WHERE IT ALL BEGAN... Before he was Master Chief, he was John -- a boy stolen from his parents and conscripted into the SPARTAN II program on the fortress world of Reach. These are desperate times in the human colonies, with galactic civil war just a heartbeat away...and only Dr. Catherine Halsey understands the terrible price humanity must pay to keep from destroying itself. Brian Reed (SPIDER-MAN: AMERICAN SON), and Felix Ruiz (MARVEL BOY: THE URANIAN) bring you an adaptation of the best-selling novel HALO: FALL OF REACH by Eric Nylund. 32 PGS./17 & Up ...$3.99  © 2010 Microsoft Corporation. All Rights Reserved. Microsoft, 343 Industries, the 343 Industries logo, Halo, the Halo logo, Xbox, Xbox 360, and the Xbox logos, are trademarks of the Microsoft group of companies.",, | writer:BRIAN JAMES REED | penciller:Felix Ruiz,, | onsaleDate:2010-09-15T00:00:00-0400 | focDate:2010-08-26T00:00:00-0400, | printPrice:3.99 ,2010,9

