31469,Heroic Age: Villains (2010) #1,1,9294,173,"Under the guidance of Steve Rogers, Earth's heroes are at an all-time high but that doesn't mean the villains are taking it lying down! Get inside Steve Rogers' secret files as he analyzes evil from the cosmic menaces of Thanos and the Cancerverse, to the arcane might of Hela and Black Talon, to the armies of Leviathan and Hydra, to the costumed escapades of Deadpool and the White Rabbit! It's 64 fact-filled pages of the worst men and women the Marvel Universe can offer! 64 PGS./Handbook/One-Shot/Rated T  ...$3.99 NOT ACTUAL COVER",, | inker:Jae Lee,, | onsaleDate:2010-11-17T00:00:00-0500 | focDate:2010-11-06T00:00:00-0400 | unlimitedDate:2011-11-28T00:00:00-0500, | printPrice:3.99 ,2010,11

