23940,Thunderbolts (2006) #131,131,3586,285,"""MAGNUM OPUS,"" PART 4 OF 4,2009,6
<br>Tie-in to ""DARK REIGN""
<br>SPECIAL CROSSOVER WITH DEADPOOL! The maniacal Merc with a Mouth has Norman Osborn's Thunderbolts in his crosshairs - and they've got him in theirs! The nastiest fight of '09 explodes here, and you've got the front row seat for all the ultra violence that Andy Diggle (DARK REIGN: HAWKEYE) and Bong Dazo can dish up in the book that Aint It Cool News says ""continues to impress""!
<br>Rated T+ ...$2.99
<br>", | Thunderbolts, | letterer:Comicraft | penciller:Bong Dazo | writer:Andy Diggle | colorist:Justin Gabrie | colorist:Frank Martin | colorist:Francesco Mattina | inker:Jose Pimentel, | Dark Reign, | onsaleDate:2009-04-29T00:00:00-0400 | focDate:2009-04-09T00:00:00-0400 | unlimitedDate:2011-02-08T00:00:00-0500 | digitalPurchaseDate:2011-05-31T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99
 
