30351,Captain America (2004) #607,607,52989,25,"THE HEROIC AGE IS HERE! Zemo and Bucky -- two characters linked through history whether they like it or not.  And now Zemo has set his sights on Bucky and plans to destroy our new Captain America one step at a time. Part 2 of the senses-shattering ""No Escape"" arc will rock Bucky's world to the core! Brought to you by Ed Brubaker and Butch Guice. Rated T  ...$3.99",, | penciler:David Baldeon | penciler:Marko Djurdjevic | penciler:Butch Guice | writer:Ed Brubaker | writer:Sean McKeever,, | onsaleDate:2010-06-30T00:00:00-0400 | focDate:2010-06-10T00:00:00-0400 | unlimitedDate:2011-05-12T00:00:00-0400 | digitalPurchaseDate:2011-10-12T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2010,6

