32305,Thor: Wolves of the North (2010) #1,1,14532,137,"An all new classic tale of Thor unchained by the hot creative combo of Mike Carey (X-MEN LEGACY) and Mike Perkins (THE STAND)!! Hela lays siege to Asgard, and demon hordes are loose on Earth.  Weakened and alone, Thor must make a dangerous bargain with a mortal woman in order to launch a last assault on the forces of death and chaos - as his enemies were hoping he would. Valiant Vikings, grotesque goblins, and lascivious ladies-what more could any thunder god ask for? 32 PGS./Rated T  ...$3.99", | Iron Man, | colorist:Bettie Breitweiser | colorist:Laura Martin | writer:Mike Carey | inker:Mike Perkins | letterer:DAVID L. SHARPE,, | onsaleDate:2010-12-22T00:00:00-0500 | focDate:2010-11-20T00:00:00-0500 | unlimitedDate:2013-04-08T00:00:00-0400, | printPrice:3.99 ,2010,12

