13970,Uncanny X-Men (1963) #429,429,95088,8,, | Abyss | Archangel | Havok | Husk | Iceman | Jubilee | Juggernaut | Polaris | Professor X | Wolverine | X-Men, | writer:Chuck Austen | writer:Stan Lee | editor:Mike Marts | colorist:Avalon Studio | penciller (cover):Philip Tan | letterer:Rus Wooton,, | onsaleDate:2003-10-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-09-17T00:00:00-0400 | digitalPurchaseDate:2013-04-23T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2003,8

