16579,Sub-Mariner (2007) #5,5,37116,61,"Time is running for the monarch of the seas! Wolverine and Professor X could offer no help; the Atlantean terrorists responsible for the destruction of an entire U.S. town stand ready to strike the surface again; Iron Man, Director of S.H.I.E.L.D., is poised to invade Atlantis; traitors within the kingdom are about to topple the Sub-Mariner's rule...and before Namor can confront any of these problems, he has to survive fighting Venom and the Thunderbolts! But which of Namor's countless enemies will be responsible for the destruction of Atlantis?,2007,10
<br>32 PGS./Rated T+ ...$2.99", | Sub-Mariner, | penciller:Philippe Briones | writer:Matt Cherniss | writer:Peter Johnson | penciller (cover):David Finch | colorist:Paul Mounts | letterer:Cory Petit, | Initiative, | onsaleDate:2007-10-31T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2010-01-01T00:00:00-0500, | printPrice:2.99
 
