14841,Ultimate Spider-Man (2000) #15,15,86160,8,DOUBLE TROUBLE PART 2 Kong thinks he's discovered Peter's secret and he's ready to tell everyone!, | Doctor Octopus (Ultimate) | George Stacy (Ultimate) | Spider-Man (Ultimate), | penciller (cover):Mark Bagley | writer:Brian Michael Bendis | writer:Joe Quesada | colorist:Transparency Digital | editor:Ralph Macchio | editor:Brian Smith | letterer:Dave Sharpe | inker:Art Thibert,, | onsaleDate:2002-01-10T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-19T00:00:00-0500 | digitalPurchaseDate:2010-08-17T00:00:00-0400, | printPrice:2.25 | digitalPurchasePrice:1.99 ,2001,11

