14842,Ultimate Spider-Man (2000) #16,16,86922,7,DOUBLE TROUBLE PART 3 The first appearance of Ultimate Kraven the Hunter!  And he's here in America to hunt Spider-Man!, | Doctor Octopus (Ultimate) | George Stacy (Ultimate) | Spider-Man (Ultimate), | penciller:Kaare Andrews | penciller:John Cassaday | penciller:Bryan Hitch | penciller:Jeff Matsuda | penciller:John Romita JR. | penciller:Adam Warren | penciller (cover):Mark Bagley | writer:Brian Michael Bendis | writer:Joe Quesada | colorist:Transparency Digital | editor:Ralph Macchio | editor:Brian Smith | letterer:Dave Sharpe | inker:Art Thibert,, | onsaleDate:2002-02-10T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-01-05T00:00:00-0500 | digitalPurchaseDate:2010-08-17T00:00:00-0400, | printPrice:2.25 | digitalPurchasePrice:1.99 ,2001,12

