17405,Annihilation: Conquest (2007) #2,2,31999,86,"The sci-fi event of the year continues here! The Big Bad behind the entire saga was revealed on the last page of last issue - but what does this fan-fave villain want? And what does it have to do with the surprise ally that our heroes have also recently found? Plus: Who survived the STAR-LORD series to fight on here? And what about the motley crew led by Ronan? The titanic team of Andy Lanning & Dan Abnett (NOVA) and Tom Raney (ULTIMATE X-MEN) deliver the answers fast and furious in this issue!,2007,8
<br>Rated T+ ...$2.99
<br>", | Adam Warlock | High Evolutionary | Moondragon | Quasar (Phyla-Vell) | Ronan | Star-Lord (Peter Quill) | Super-Skrull | Ultron | Wraith, | writer:Dan Abnett | writer:Andy Lanning | penciller (cover):Aleksi Briclot | letterer:Joe Caramagna | colorist:Frank D'Armata | inker:Scott Hanna | penciller:Tom Raney | editor:Bill Rosemann, | Annihilation: Conquest, | onsaleDate:2007-12-05T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-10-20T00:00:00-0400 | digitalPurchaseDate:2011-03-15T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99
 
