4786,Civil War (2006) #4,4,1530,290,A death! A funeral! A betrayal! And a team reborn as the war takes a deadly turn!, | Hank Pym | Thor | Tigra (Greer Nelson) | Wasp, | letterer:Chris Eliopoulos | colorist:Morry Hollowell | penciller (cover):Steve McNiven | writer:Mark Millar | inker:Dexter Vines, | Civil War, | onsaleDate:2006-09-20T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-04-28T00:00:00-0400 | digitalPurchaseDate:2009-11-02T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2007,2

