12601,Black Panther (1998) #33,33,21827,90,, | Black Panther, | letterer:Sharpe | letterer:Paul Tutrone | colorist:Vlm | colorist:Tom Smith | inker:Bob Almond | editor:Tom Brevoort | editor:Joe Quesada | editor:Marc Sumerak | writer:Christopher Priest | penciller (cover):Sal Velluto,, | onsaleDate:2001-08-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500, | printPrice:2.5 ,2001,6

