22544,Guardians of the Galaxy (2008) #7,7,30510,61,Star-Lord is missing! Is there anyone left to continue the task of guarding the galaxy? Get the who's who on the new team! , | Guardians of the Galaxy,,, | onsaleDate:2008-11-26T00:00:00-0500 | focDate:2008-11-06T00:00:00-0500 | unlimitedDate:2009-05-22T00:00:00-0400 | digitalPurchaseDate:2011-09-13T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2008,11

