22500,Mighty Avengers (2007) #20,20,86073,9,"SECRET INVASION TIE-IN! The funeral of Janet Van Dyne, also known as the Wasp, happens here. Take a look back at the highlights of her life as an Avenger and see the effect her death has on the greater Marvel Universe!", | Avengers | Captain Marvel (Carol Danvers) | Hank Pym | Iron Man | Norman Osborn | Thor | Wasp, | writer:Brian Michael Bendis | inker:Jim Cheung | inker:Jeffrey Huet | colorist:Marko Djurdjevic | colorist:Jason Keith | colorist:Dean White | letterer:Dave Lanphear | penciller:Carlo Pagualyan | penciller:Lee Weeks, | Secret Invasion, | onsaleDate:2008-12-17T00:00:00-0500 | focDate:2008-11-27T00:00:00-0500 | unlimitedDate:2010-01-01T00:00:00-0500 | digitalPurchaseDate:2010-07-29T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2008,12

