21247,Avengers/Invaders (2008) #1,1,108104,4,"Legends Live Again.  The original Invaders (Captain America , Bucky , Human Torch , Toro , and the Sub-Mariner) return in a twelve issue maxi-series by the award winning team behind EARTH X, Justice and Project Superpowers .The greatest super-team of World War II finds themselves transported from the battlefields of the Second World War to a future they never imagined! Now, the Invaders find themselves confronted by two teams of Avengers who want desperately to believe these heroes are who they say they are, while Tony Stark faces his greatest challenge since the Civil War as he must deal with the ""return"" of Steve Rogers.  Confronted by a world they barely recognize, the Invaders will have to show two teams of the Earth's Mightiest Heroes just what kind of power, courage and sheer determination it took to defeat the forces of unrelenting evil in the Twentieth century. In fact...they may just have to do it again in the Twenty-First. Rated T  ...$2.99", | Avengers | Captain Marvel (Carol Danvers) | Human Torch | Invaders | Iron Man | S.H.I.E.L.D. | Spider-Man | Spider-Woman (Charlotte Witter) | Sub-Mariner | Toro (Thomas Raymond) | Winter Soldier | Wolverine, | letterer:Todd Klein | writer:Jim Krueger | writer:Alex Ross | artist:Steve Sadowski,, | onsaleDate:2008-05-07T00:00:00-0400 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2009-04-07T00:00:00-0400, | printPrice:2.99 ,2008,5

