27399,Incredible Hulk (1999) #103,103,46681,42,The Hulk has overthrown the emperor and Caiera is his bride. But what catastrophe is just on the horizon?,,, | Planet Hulk, | onsaleDate:2007-02-03T00:00:00-0500 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2010-11-02T10:15:07-0400, | printPrice:0 ,2007,2

