32557,Punisher (2008) #16,16,23047,84,"""FRANKEN-CASTLE,"" PART 6 Somewhere on the Demonplanes of black Limbo, two men, two monsters, struggle to murder one another. Frank Castle has taken a pledge to protect the citizens of Monster Metropolis and the only way to fulfill his oath -- murder the hell out of Robert Hellsgaard. But in order to defeat the monster hunter Frank will have to die. Again. The Legion of Monsters are defeated and diminished. Frank's cobbled body is failing him. The bad guys don't stand a chance. A swift kick, a jagged bone sticking through your shin -- enter the conclusion of Franken-Castle! Parental Advisory ...$2.99", | Punisher,,, | onsaleDate:2010-04-28T00:00:00-0400 | focDate:2010-04-01T00:00:00-0400 | unlimitedDate:2011-01-03T00:00:00-0500 | digitalPurchaseDate:2011-10-11T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2010,4

