28036,Punishermax (2009) #2,2,23110,92,,, | writer:Jason Aaron | inker:Steve Dillon | colorist:Matt Hollingsworth | colorist:Dave Johnson | letterer:Cory Petit,, | onsaleDate:2009-12-09T00:00:00-0500 | focDate:2009-11-12T00:00:00-0500, | printPrice:3.99 ,2009,12

