16083,Fantastic Four: 1234 (2001) #3,3,46516,32,, | Alicia Masters | Doctor Doom | Fantastic Four | Human Torch | Invisible Woman | Mole Man | Mr. Fantastic | Sub-Mariner, | letterer:Comicraft | editor:Kelly Lamy | editor:Nanci Dakesian | editor:Stuart Moore | editor:Bronwyn Taggart | penciler:Jae Lee | writer:Grant Morrison | colorist:Jose Villarrubia,, | onsaleDate:2001-12-10T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2011-06-14T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,9

