30501,Ozma of Oz (2010) #5,5,8797,172,"Dorothy, Tik-tok, and Billina join forces with Ozma, the Scarecrow, and the Tin Woodman. They set out to challenge the mysterious Nome King in his massive underground caverns filled with gold, jewels, and treacherous magic. But first, can they escape being smashed flat by the immense hammer swung by the Iron Giant?",, | writer:Eric Shanower | penciller (cover):Skottie Young,, | onsaleDate:2011-04-06T00:00:00-0400 | focDate:2011-03-22T00:00:00-0400 | unlimitedDate:2015-06-11T17:54:40-0400, | printPrice:3.99 ,2011,4

