10564,Peter Parker: Spider-Man (1999) #52,52,53446,23,,,,, | onsaleDate:2003-03-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-02-02T00:00:00-0500, | printPrice:0 ,2003,1

