24618,Black Panther (2008) #7,7,27590,79,"Wakanda has been attacked on every front.  Heroes have fallen, old alliances have been betrayed, the country is in turmoil.  Now is the time for the new Black Panther to rise and make a stand against threats both foreign and domestic.  ""Power"" is a bold new direction for the Panther, written by celebrated producer-director Reginald Hudlin and multiple Bram Stoker Award-winning author Jonathan Maberry (Patient Zero, PUNISHER: NAKED KILL).  New game, new rules, and lots of surprises as the new Black Panther is set on a collision course with one of the Marvel Universe's most feared and powerful beings.  Rated T  ...$2.99", | Black Panther, | inker:Will Conrad | other:Chris Eliopoulos | writer:Reginald Hudlin | colorist:Peter Pantazis | letterer:Cory Petit | penciller:Paul Renaud,, | onsaleDate:2009-08-05T00:00:00-0400 | focDate:2009-07-16T00:00:00-0400 | unlimitedDate:2010-10-28T00:00:00-0400, | printPrice:2.99 ,2009,8

