318,Incredible Hulk (1999) #62,62,55535,34,"""SPLIT DECISIONS"" pt. 3 (of 6) As Bruce Banner flees New York City to the desert home of his former lover and colleague Nadia Blonsky, Home Base unleashes yet another sinister plan to destroy The Hulk! Beware Operation Krill! 32 PGS./MARVEL PSR...$2.25", | Hulk, | penciller (cover):Mike Deodato | writer:Bruce Jones,, | onsaleDate:2003-12-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-04-28T00:00:00-0400, | printPrice:2.25 ,2003,10

